Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
806,2074,0,1.56,16.34,83526.37,1197.23,-10.98,83607,74895,2266,
807,2074,0,1.56,16.34,83523.07,1199.4,-10.94,83607,74895,2266,
808,2074,0,1.56,16.34,83520.82,1200.85,-10.91,83607,74895,2266,
809,2074,0,1.56,16.34,83517.4,1203.02,-10.87,83607,74895,2266,
810,2074,0,1.56,16.34,83515.09,1204.47,-10.84,83607,74895,2266,
811,2074,0,1.56,16.34,83511.55,1206.64,-10.8,83607,74895,2266,
812,2074,0,1.56,16.34,83509.16,1208.09,-10.77,83607,74895,2266,
813,2074,0,1.56,16.34,83505.51,1210.26,-10.73,83607,74895,2266,
814,2074,0,1.56,16.34,83503.04,1211.71,-10.71,83607,74895,2266,
815,2074,0,1.56,16.34,83499.28,1213.88,-10.66,83607,74895,2266,
816,2074,0,1.56,16.34,83496.73,1215.33,-10.64,83607,74895,2266,
817,2074,0,1.56,16.34,83492.86,1217.5,-10.59,83607,74895,2266,
818,2074,0,1.56,16.34,83490.23,1218.95,-10.57,83607,74895,2266,
819,2074,0,1.56,16.34,83486.25,1221.12,-10.52,83607,74895,2266,
820,2074,0,1.56,16.34,83483.55,1222.57,-10.5,83607,74895,2266,
821,2074,0,1.56,16.34,83479.45,1224.74,-10.45,83607,74895,2266,
822,2074,0,1.56,16.34,83476.68,1226.18,-10.42,83607,74895,2266,
823,2074,0,1.56,16.34,83472.46,1228.36,-10.38,83607,74895,2266,
824,2074,0,1.56,16.34,83469.61,1229.8,-10.35,83607,74895,2266,
825,2074,0,1.56,16.34,83465.29,1231.97,-10.31,83607,74895,2266,
826,2074,0,1.56,16.34,83462.36,1233.42,-10.28,83607,74895,2266,
827,2074,0,1.56,16.34,83457.92,1235.59,-10.24,83607,74895,2266,
828,2074,0,1.56,16.34,83454.93,1237.04,-10.21,83607,74895,2266,
829,2074,0,1.56,16.34,83450.37,1239.21,-10.16,83607,74895,2266,
830,2074,0,1.56,16.34,83447.3,1240.66,-10.14,83607,74895,2266,
831,2074,0,1.56,16.34,83442.64,1242.83,-10.09,83607,74895,2266,
832,2074,0,1.56,16.34,83439.49,1244.28,-10.06,83607,74895,2266,
833,2074,0,1.56,16.34,83434.71,1246.45,-10.02,83607,74895,2266,
834,2074,0,1.56,16.34,83431.49,1247.9,-9.99,83607,74895,2266,
835,2074,0,1.56,16.34,83426.6,1250.07,-9.94,83607,74895,2266,
836,2074,0,1.56,16.34,83423.31,1251.51,-9.91,83607,74895,2266,
837,2074,0,1.56,16.34,83418.31,1253.68,-9.87,83607,74895,2266,
838,2074,0,1.56,16.34,83414.94,1255.13,-9.84,83607,74895,2266,
839,2074,0,1.56,16.34,83409.82,1257.3,-9.8,83607,74895,2266,
840,2074,0,1.56,16.34,83406.38,1258.75,-9.77,83607,74895,2266,
841,2074,0,1.56,16.34,83401.16,1260.92,-9.72,83607,74895,2266,
842,2074,0,1.56,16.34,83397.64,1262.37,-9.69,83607,74895,2266,
843,2074,0,1.56,16.34,83392.3,1264.54,-9.64,83607,74895,2266,
844,2074,0,1.56,16.34,83388.71,1265.98,-9.61,83607,74895,2266,
845,2074,0,1.56,16.34,83383.27,1268.16,-9.57,83607,74895,2266,
846,2074,0,1.56,16.34,83379.6,1269.6,-9.54,83607,74895,2266,
847,2074,0,1.56,16.34,83374.05,1271.77,-9.49,83607,74895,2266,
848,2074,0,1.56,16.34,83370.31,1273.22,-9.46,83607,74895,2266,
849,2074,0,1.56,16.34,83364.64,1275.39,-9.42,83607,74895,2266,
850,2074,0,1.56,16.34,83360.83,1276.84,-9.38,83607,74895,2266,
851,2074,0,1.56,16.34,83355.05,1279.01,-9.34,83607,74895,2266,
852,2074,0,1.56,16.34,83351.17,1280.45,-9.31,83607,74895,2266,
853,2074,0,1.56,16.34,83345.28,1282.62,-9.26,83607,74895,2266,
854,2074,0,1.56,16.34,83341.32,1284.07,-9.23,83607,74895,2266,
855,2074,0,1.56,16.34,83335.33,1286.24,-9.18,83607,74895,2267,
856,2074,0,1.56,16.34,83331.3,1287.69,-9.15,83607,74895,2267,
857,2074,0,1.56,16.34,83325.19,1289.86,-9.1,83607,74895,2267,
858,2074,0,1.56,16.34,83321.09,1291.3,-9.07,83607,74895,2267,
859,2075,0,1.56,16.34,83314.88,1293.47,-9.02,83607,74895,2267,
860,2075,0,1.56,16.34,83309.61,1295.3,-8.99,83607,74895,2267,
861,2075,0,1.56,16.34,83305.74,1296.63,-8.96,83607,74895,2267,
862,2075,0,1.56,16.34,83300.46,1298.42,-8.92,83607,74895,2267,
863,2075,0,1.56,16.34,83294.44,1300.46,-8.87,83607,74895,2267,
864,2075,0,1.56,16.34,83289.61,1302.07,-8.84,83607,74895,2267,
865,2075,0,1.56,16.34,83284.67,1303.72,-8.8,83607,74895,2267,
866,2075,0.03,1.56,16.34,83279.91,1305.27,-8.76,83607,74895,2267,
867,2075,0,1.56,16.34,83274.33,1307.08,-8.72,83607,74895,2267,
868,2075,0,1.56,16.34,83268.7,1308.89,-8.68,83607,74895,2267,
869,2075,0,1.56,16.34,83263.03,1310.7,-8.64,83607,74895,2267,
870,2075,0,1.56,16.34,83257.31,1312.51,-8.6,83607,74895,2267,
871,2075,0,1.56,16.34,83251.54,1314.31,-8.56,83607,74895,2267,
872,2075,0,1.56,16.34,83245.74,1316.12,-8.52,83607,74895,2267,
873,2075,0,1.56,16.34,83239.88,1317.93,-8.48,83607,74895,2267,
874,2075,0,1.56,16.34,83233.99,1319.74,-8.44,83606,74895,2267,
875,2075,0,1.56,16.34,83228.05,1321.54,-8.4,83606,74895,2267,
876,2075,0,1.56,16.34,83222.06,1323.35,-8.36,83606,74895,2267,
877,2075,0,1.56,16.34,83216.07,1325.16,-8.32,83606,74895,2267,
878,2075,0,1.56,16.34,83210.12,1326.96,-8.28,83606,74895,2267,
879,2075,0,1.56,16.34,83204.25,1328.77,-8.24,83606,74895,2267,
880,2075,0,1.56,16.34,83198.41,1330.58,-8.19,83606,74895,2267,
881,2075,0,1.56,16.34,83192.54,1332.39,-8.15,83606,74896,2267,
882,2075,0,1.56,16.34,83186.63,1334.19,-8.11,83606,74896,2267,
883,2075,0,1.56,16.34,83180.59,1336,-8.07,83606,74896,2267,
884,2075,0,1.56,16.34,83174.39,1337.81,-8.03,83606,74896,2267,
885,2077,0.62,1.56,16.33,83168.03,1339.62,-7.99,83939,77342,2269,
886,2092,1.57,1.57,16.25,83158.38,1341.43,-7.94,96684,82190,2284,
887,2107,1.57,1.57,16.18,83143.82,1343.26,-7.9,114813,82311,2299,
888,2121,1.58,1.58,16.11,83124.47,1345.1,-7.86,133898,82269,2313,
889,2136,1.59,1.59,16.03,83100.47,1346.95,-7.82,153753,82179,2328,
